,CRM ID,Analysis Method,Ag,Al,Al2O3,As,Au,B,Ba,BaO,Be,BeO,Bi,C,C-(Carbonate),C-(Graphite),Ca,CaO,Cd,Ce,CeO2,Cl,Co,Cr,Cr2O3,Cs,Cu,Cu-Res(4A),Cu-Sol(CN),Cu-Sol(H2SO4),Cu-Tot(Calc),Dy,Dy2O3,Er,Er2O3,Eu,Eu2O3,F,Fe,Fe(Calc),Fe2+,Fe2O3,Fe3+,Fe3O4,FeO,Ga,Ga2O3,Gd,Gd2O3,Ge,H2O-,Hf,HfO2,Hg,Ho,Ho2O3,In,Ir,K,K2O,LOI1000,LOI300-1000,LOI371,LOI425,LOI650,La,La2O3,Li,Li2O,Lu,Lu2O3,MOI300,MassRec,Mg,MgO,Mn,MnO,Mo,Na,Na2O,Nb,Nb2O5,Nd,Nd2O3,Ni,NiO,Os,P,P2O5,Pb,PbO,Pd,Pr,Pr6O11,Pt,Rb,Re,Rh,Ru,S,S-(Sulphate),S-(Sulphide),SG,SO3,Sb,Sc,Se,Si,SiO2,Sm,Sm2O3,Sn,SnO2,Sr,SrO,Ta,Ta2O5,Tb,Tb4O7,Te,Th,ThO2,Ti,TiO2,Tl,Tm,Tm2O3,U,U3O8,V,V2O5,W,WO3,Y,Y2O3,Yb,Yb2O3,Zn,ZnO,Zr,ZrO2
1355,OREAS 523,Pb Fire Assay,0.0,0.0,0.0,0.0,1.04136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,OREAS 523,Peroxide Fusion ICP,0.0,30574.8,0.0,687.007,0.0,0.0,0.0,0.0,0.0,0.0,14.2614,0.0,0.0,0.0,35460.2,0.0,0.0,202.63,0.0,0.0,733.63,26.2154,0.0,0.605419,17176.1,0.0,0.0,0.0,0.0,3.2708,0.0,1.95867,0.0,0.0,0.0,0.0,287565.0,0,0,0.0,0,0.0,0.0,14.786,0.0,4.1291,0.0,0.0,0.0,3.04266,0.0,0.0,0.675712,0.0,0.382117,0.0,26152.8,0.0,0.0,0.0,0.0,0.0,0.0,282.775,0.0,15.9971,0.0,0.328299,0.0,0.0,0,10478.8,0.0,4974.03,0.0,315.517,0.0,0.0,5.39767,0.0,32.4243,0.0,73.2565,0.0,0.0,960.107,0.0,0.0,0.0,0.0,12.5476,0.0,0.0,70.407,0.0,0.0,0.0,46287.6,0.0,0.0,0,0.0,10.9571,0.0,0.0,132302.0,0.0,4.40999,0.0,13.425,0.0,289.478,0.0,0.0,0.0,0.55912,0.0,0.0,8.20985,0.0,3018.49,0.0,0.0,0.286938,0.0,57.9372,0.0,122.853,0.0,178.462,0.0,18.0531,0.0,1.97556,0.0,48.052,0.0,99.7877,0.0
1357,OREAS 523b,3-Acid Digestion (no HF),2.9804,0.0,0.0,153.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.476,0.0,0.0,0.0,16550.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161459.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,217.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29167.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,OREAS 523b,4-Acid Digestion,3.17886,53198.2,0.0,157.004,0.0,0.0,0.0,0.0,1.83058,0.0,8.47386,0.0,0.0,0.0,20442.4,0.0,0.401892,99.781,0.0,0.0,247.04,36.2489,0.0,2.5311,16611.3,0.0,0.0,0.0,0.0,3.85655,0.0,1.88964,0.0,1.55406,0.0,0.0,170662.0,0,0,0.0,0,0.0,0.0,17.2757,0.0,5.19888,0.0,0.230837,0.0,4.93799,0.0,0.0,0.712568,0.0,0.377188,0.0,30456.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0074,0.0,15.7223,0.0,0.272082,0.0,0.0,0,6106.44,0.0,1749.1,0.0,223.267,12444.2,0.0,11.7401,0.0,34.0432,0.0,60.8031,0.0,0.0,1182.31,0.0,140.656,0.0,0.0,9.92141,0.0,0.0,109.177,0.114261,0.0,0.0,28613.8,0.0,0.0,0,0.0,4.54825,8.82033,3.45163,0.0,0.0,6.01964,0.0,5.22343,0.0,163.05,0.0,0.810447,0.0,0.731639,0.0,1.16868,11.8825,0.0,3196.27,0.0,0.68279,0.266197,0.0,18.2715,0.0,104.895,0.0,23.7291,0.0,18.6866,0.0,1.66813,0.0,529.123,0.0,186.899,0.0
1359,OREAS 523b,Aqua Regia Digestion,2.96081,9392.74,0.0,149.702,0.0,0.0,0.0,0.0,0.769208,0.0,8.29817,0.0,0.0,0.0,17476.6,0.0,0.406141,74.6941,0.0,0.0,242.001,24.173,0.0,0.611746,16666.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155612.0,0,0,0.0,0,0.0,0.0,7.51661,0.0,0.0,0.0,0.244889,0.0,1.21691,0.0,0.0782817,0.0,0.0,0.340298,0.0,3675.15,0.0,0.0,0.0,0.0,0.0,0.0,63.7642,0.0,7.75661,0.0,0.161076,0.0,0.0,0,5336.72,0.0,1638.24,0.0,217.008,842.915,0.0,0.691466,0.0,0.0,0.0,55.7485,0.0,0.0,1076.5,0.0,117.908,0.0,0.0,0.0,0.0,0.0,20.1015,0.114022,0.0,0.0,28165.0,0.0,0.0,0,0.0,2.95694,5.21267,2.87561,0.0,0.0,0.0,0.0,3.18726,0.0,37.8845,0.0,0.0495,0.0,0.484561,0.0,0.97084,8.41182,0.0,886.223,0.0,0.214532,0.0,0.0,15.016,0.0,96.585,0.0,16.2519,0.0,11.9299,0.0,1.02077,0.0,489.382,0.0,47.8089,0.0
1360,OREAS 523b,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,1.02837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,OREAS 523b,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29848.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,OREAS 523b,Ion Selective Electrode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.406,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,OREAS 523b,Pb Fire Assay,0.0,0.0,0.0,0.0,1.05265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,OREAS 523b,Peroxide Fusion ICP,0.0,54270.8,0.0,148.595,0.0,0.0,5815.77,0.0,4.95,0.0,9.03062,0.0,0.0,0.0,20567.1,0.0,0.0,112.775,0.0,0.0,248.607,55.7531,0.0,2.56436,16757.6,0.0,0.0,0.0,0.0,4.09191,0.0,1.99449,0.0,0.0,0.0,0.0,183262.0,0,0,0.0,0,0.0,0.0,17.4249,0.0,5.16846,0.0,2.22766,0.0,0.0,0.0,0.0,0.801467,0.0,0.385967,0.0,31054.3,0.0,0.0,0.0,0.0,0.0,0.0,87.106,0.0,17.3653,0.0,0.296864,0.0,0.0,0,6381.7,0.0,1828.93,0.0,227.955,0.0,0.0,13.903,0.0,35.9649,0.0,63.067,0.0,0.0,1161.96,0.0,141.022,0.0,0.0,9.95682,0.0,0.0,110.673,0.0,0.0,0.0,29928.4,0.0,0.0,0,0.0,5.09212,0.0,0.0,214814.0,0.0,6.29229,0.0,0.0,0.0,174.745,0.0,1.10586,0.0,0.738534,0.0,0.0,13.3637,0.0,3704.37,0.0,0.692508,0.288157,0.0,18.5825,0.0,110.381,0.0,24.162,0.0,20.9208,0.0,1.81746,0.0,539.952,0.0,0.0,0.0
1365,OREAS 524,3-Acid Digestion (no HF),3.75853,0.0,0.0,653.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.595,0.0,0.0,0.0,25373.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293586.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,360.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49835.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,OREAS 524,4-Acid Digestion,4.04476,28753.1,0.0,660.246,0.0,0.0,0.0,0.0,0.461771,0.0,16.3665,0.0,0.0,0.0,32695.6,0.0,0.0,162.955,0.0,0.0,728.089,23.1936,0.0,0.532883,25271.4,0.0,0.0,0.0,0.0,2.97332,0.0,1.82181,0.0,2.1067,0.0,0.0,292503.0,0,0,0.0,0,0.0,0.0,13.5176,0.0,3.78863,0.0,0.377556,0.0,2.60066,0.0,0.0,0.619038,0.0,0.511754,0.0,24800.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2387,0.0,0.290093,0.0,0.0,0,9851.6,0.0,4627.23,0.0,375.562,1819.25,0.0,5.25475,0.0,29.5088,0.0,66.3837,0.0,0.0,923.408,0.0,43.8049,0.0,0.0,10.8749,0.0,0.0,65.3496,0.181296,0.0,0.0,47321.8,0.0,0.0,0,0.0,11.3752,7.04344,4.75732,0.0,0.0,4.09718,0.0,11.9673,0.0,193.505,0.0,0.407437,0.0,0.5428,0.0,1.87958,6.6675,0.0,2707.6,0.0,0.302841,0.254454,0.0,57.2959,0.0,106.961,0.0,177.03,0.0,16.5542,0.0,1.83616,0.0,55.1555,0.0,98.0065,0.0
1367,OREAS 524,Aqua Regia Digestion,3.69674,10827.2,0.0,646.874,1.47968,0.0,0.0,0.0,0.33062,0.0,16.662,0.0,0.0,0.0,31075.5,0.0,0.0,180.794,0.0,0.0,705.338,22.5947,0.0,0.456866,25037.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284225.0,0,0,0.0,0,0.0,0.0,12.0648,0.0,0.0,0.0,0.0,0.0,1.31317,0.0,0.0,0.0,0.0,0.49883,0.0,5882.75,0.0,0.0,0.0,0.0,0.0,0.0,222.686,0.0,15.3793,0.0,0.236103,0.0,0.0,0,9579.69,0.0,4261.62,0.0,353.484,0.0,0.0,1.59085,0.0,0.0,0.0,62.8057,0.0,0.0,919.193,0.0,47.198,0.0,0.0,0.0,0.0,0.0,29.0575,0.0,0.0,0.0,46716.4,0.0,0.0,0,0.0,0.0,6.09098,5.28074,0.0,0.0,0.0,0.0,10.1062,0.0,58.3291,0.0,0.0,0.0,0.537721,0.0,0.0,6.79122,0.0,1453.27,0.0,0.172288,0.0,0.0,54.5054,0.0,106.248,0.0,157.829,0.0,14.1956,0.0,1.58466,0.0,51.8778,0.0,49.2579,0.0
1368,OREAS 524,Gas / Liquid Pycnometry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,OREAS 524,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55627.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,OREAS 524,Pb Fire Assay,0.0,0.0,0.0,0.0,1.54201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,OREAS 524,Peroxide Fusion ICP,0.0,29320.1,0.0,673.472,0.0,0.0,29353.0,0.0,0.0,0.0,17.5331,0.0,0.0,0.0,34412.2,0.0,0.0,200.511,0.0,0.0,727.58,0.0,0.0,0.572647,25344.9,0.0,0.0,0.0,0.0,3.23533,0.0,1.93013,0.0,0.0,0.0,0.0,291976.0,0,0,0.0,0,0.0,0.0,14.3148,0.0,4.05863,0.0,0.0,0.0,2.98829,0.0,0.0,0.656804,0.0,0.517909,0.0,25152.4,0.0,0.0,0.0,0.0,0.0,0.0,285.698,0.0,16.2309,0.0,0.30425,0.0,0.0,0,10169.8,0.0,4848.49,0.0,387.557,0.0,0.0,5.39929,0.0,32.4061,0.0,70.8493,0.0,0.0,947.366,0.0,43.2356,0.0,0.0,12.7788,0.0,0.0,66.9428,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.5651,0.0,0.0,125707.0,0.0,4.49731,0.0,14.3573,0.0,287.201,0.0,0.0,0.0,0.541637,0.0,0.0,8.17626,0.0,2904.81,0.0,0.0,0.293583,0.0,59.2151,0.0,114.74,0.0,176.317,0.0,17.259,0.0,1.93978,0.0,0.0,0.0,0.0,0.0
1372,OREAS 525,3-Acid Digestion (no HF),2.18946,0.0,0.0,323.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.426,0.0,0.0,0.0,13313.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166546.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,185.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24845.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,OREAS 525,4-Acid Digestion,2.0888,52514.1,0.0,331.185,0.0,0.0,0.0,0.0,1.6638,0.0,8.44803,0.0,0.0,0.0,24121.3,0.0,0.205658,154.318,0.0,0.0,378.658,22.3759,0.0,2.39391,13463.5,0.0,0.0,0.0,0.0,4.03439,0.0,1.96587,0.0,2.16078,0.0,0.0,167677.0,0,0,0.0,0,0.0,0.0,18.0619,0.0,5.84952,0.0,0.252143,0.0,4.87354,0.0,0.0,0.750076,0.0,0.310995,0.0,32832.0,0.0,0.0,0.0,0.0,0.0,0.0,143.794,0.0,16.2277,0.0,0.28509,0.0,0.0,0,7725.91,0.0,3228.34,0.0,190.378,11451.8,0.0,12.1354,0.0,42.7376,0.0,54.4843,0.0,0.0,1053.78,0.0,18.3535,0.0,0.0,13.1473,0.0,0.0,114.623,0.106853,0.0,0.0,23859.8,0.0,0.0,0,0.0,5.58681,8.45136,3.0633,0.0,0.0,6.81795,0.0,6.96509,0.0,222.055,0.0,0.811123,0.0,0.785567,0.0,1.05742,12.2321,0.0,3192.92,0.0,0.420366,0.271001,0.0,30.8087,0.0,107.111,0.0,84.979,0.0,19.5461,0.0,1.7116,0.0,68.3175,0.0,182.165,0.0
1374,OREAS 525,Aqua Regia Digestion,1.97036,11030.3,0.0,320.888,0.0,0.0,0.0,0.0,0.693375,0.0,8.44319,0.0,0.0,0.0,21363.3,0.0,0.184765,132.727,0.0,0.0,378.086,18.6779,0.0,0.781159,13503.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160734.0,0,0,0.0,0,0.0,0.0,9.02848,0.0,0.0,0.0,0.198664,0.0,1.73496,0.0,0.0,0.0,0.0,0.281063,0.0,5363.31,0.0,0.0,0.0,0.0,0.0,0.0,131.036,0.0,11.1628,0.0,0.185719,0.0,0.0,0,7026.4,0.0,3028.99,0.0,185.745,899.537,0.0,1.11937,0.0,0.0,0.0,52.0146,0.0,0.0,979.255,0.0,14.3954,0.0,0.0,0.0,0.0,0.0,30.3218,0.106312,0.0,0.0,24220.3,0.0,0.0,0,0.0,3.57252,5.81738,2.93097,0.0,0.0,0.0,0.0,5.03363,0.0,67.9912,0.0,0.0495,0.0,0.575056,0.0,1.00506,8.99185,0.0,1184.17,0.0,0.134049,0.0,0.0,27.2728,0.0,96.9315,0.0,66.8351,0.0,13.8926,0.0,1.18391,0.0,47.6812,0.0,66.4767,0.0
1375,OREAS 525,Aqua Regia Digestion (sample weights 10-50g),0.0,0.0,0.0,0.0,0.79178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,OREAS 525,Infrared Combustion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27510.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
